Country,Domestic credit to private sector (% of GDP),Exports of goods and services (annual % growth),GDP growth (annual %),Imports of goods and services (annual % growth),India_Dummy,Tax revenue (% of GDP),Tax revenue (current LCU),Taxes on exports (% of tax revenue),Taxes on exports (current LCU),Taxes on goods and services (% of revenue),Taxes on goods and services (% value added of industry and services),Taxes on goods and services (current LCU),"Taxes on income, profits and capital gains (% of revenue)","Taxes on income, profits and capital gains (% of total taxes)","Taxes on income, profits and capital gains (current LCU)",Taxes on international trade (% of revenue),Taxes on international trade (current LCU),Total tax and contribution rate (% of profit),Year,T
Australia,113.9612066125,2.9708448992,2.794529221,8.1341087652,0,24.6096564736,245218000000,0.0057092057,14000000,23.619578406,7.150270824,63655000000,65.3771229049,71.8511691638,176192000000,1.8560227977,5002000000,51.1,6,0
Australia,120.7813095162,4.1418163558,3.8443005421,10.5650385274,0,24.1101313923,261979000000,0.0053439398,14000000,23.1604350971,6.8093450854,66602000000,65.8519028543,72.2840380336,189369000000,1.9675346353,5658000000,50.1,7,0
Australia,121.9528538805,4.0088144855,3.657943717,14.4426305584,0,24.2636410198,285659000000,0.0035006774,10000000,22.5121194833,6.6596643013,70632000000,66.475007251,73.0122278661,208566000000,1.9378424292,6080000000,50,8,0
Australia,122.6334485279,2.4049742382,1.9369053922,-3.4246302565,0,22.060953303,278000000000,0.004676259,13000000,22.6415033283,6.0918209205,69967000000,65.1628853702,72.4341726619,201367000000,2.0351367706,6289000000,47.8,9,0
Australia,125.4956582637,4.6977813606,2.0675200929,7.1390011472,0,20.5317200669,267161000000,0.0052402858,14000000,24.3196450436,6.2473524048,73886000000,61.5531973721,69.9974921489,187006000000,1.8965676142,5762000000,47.6,10,0
Australia,122.3348414338,0.8602281046,2.4627246474,10.2670151755,0,20.3347117297,288066000000,0.0038185694,11000000,23.8528434326,5.9464640919,76799000000,63.6466130385,71.1375170968,204923000000,1.813522999,5839000000,47.3,11,0
Australia,121.2837238686,4.602905396,3.9009000228,11.3613068851,0,21.1985930916,317864000000,0.0037751995,12000000,22.4636676242,5.7810019083,79372000000,65.3337484257,72.6244557421,230847000000,2.0142357819,7117000000,47.2,12,1
Australia,124.7823240397,5.3034415568,2.6157224768,0.2741256191,0,22.0248296727,338369000000,0.0026598181,9000000,23.3538126014,6.249550721,87808000000,64.2926673582,71.4409416938,241734000000,2.1758557408,8181000000,47.3,13,1
Australia,128.5068157889,5.9530027892,2.5687070434,-2.3330756815,0,21.9897030397,351512000000,0.0028448531,10000000,23.7946378281,6.3700916387,92939000000,63.606408799,70.677245727,248439000000,2.3784652882,9290000000,47.4,14,1
Australia,136.3349191208,6.8313635016,2.3360754811,0.9639612902,0,22.0022630006,357403000000,0.0033575544,12000000,21.9102436817,5.9014122743,87171000000,64.9988060977,72.3555761983,258601000000,2.7386862048,10896000000,47.6,15,1
Austria,89.7133618797,5.7710040573,1.267170469,5.1923235767,0,27.9655719885,61671100000,0,0,27.1759975439,14.1889945142,27440420000,30.1190615313,49.3134061173,30412120000,-0.0057837244,-5840000,0,1,0
Austria,88.5215255732,4.2862177782,1.6515494073,0.2908285928,0,26.9755003215,61162960000,0,0,28.0866861387,14.3518233489,28532860000,28.3219783802,47.0413629425,28771890000,-0.0014962315,-1520000,0,2,0
Austria,87.8063658947,0.5314958309,0.941473312,3.5074068226,0,26.6469699321,61784320000,0,0,28.0087591587,14.1395164515,28814700000,28.2168416677,46.984040611,29028770000,-0.0012636393,-1300000,0,3,0
Austria,87.7658457296,8.6610714383,2.7351185184,7.9751391373,0,26.3086724864,63758610000,0,0,28.0325507881,14.0955030517,29955780000,27.8828792999,46.7322609448,29795840000,0.003696401,3950000,0,4,0
Austria,94.3241057573,6.6651040754,2.2440668122,5.4550463267,0,25.5139554643,64824590000,0,0,27.6651570225,13.8309287017,30799860000,26.8957567654,46.1912369982,29943280000,0.0012934418,1440000,57.2,5,0
Austria,94.4376064247,7.576174041,3.4540410323,5.8545510395,0,25.0504425567,67091210000,0,0,27.1221519216,13.3297748272,31403050000,27.1466804026,46.848834594,31431450000,6.90943126139354E-05,80000,51.1,6,0
Austria,92.919883891,7.5718123066,3.7274151755,5.6349867896,0,25.3919943156,72107670000,0,0,26.7693235773,13.1996476354,32944000000,28.1433722197,48.0323244393,34634990000,-0.0062242903,-7660000,51.1,7,0
Austria,95.8129663577,2.1706656672,1.4604251932,0.954257743,0,26.0775197166,76605820000,0,0,26.4148613216,13.1986795931,34114870000,29.0302638887,48.942325792,37492670000,-0.0159813811,-20640000,51.1,8,0
Austria,97.7395746664,-14.3681116814,-3.7645804831,-11.899218759,0,25.2251652369,72659580000,0,0,27.0184071578,13.5623915336,34362710000,26.0059887128,45.5206182034,33075090000,6.29016911827319E-05,80000,51.6,9,0
Austria,98.5283239445,13.1310737849,1.8370945915,11.9695217884,0,25.2816355062,74807510000,0,0,27.2137934943,13.5623880099,35246410000,26.4445645662,45.7843470529,34250130000,7.72101144323385E-05,100000,51.3,10,0
Austria,96.061099287,5.9353648111,2.9227976364,5.9542686871,0,25.4279852755,78859470000,0,0,27.3403603174,13.6591085976,37160460000,26.6606414634,45.9508540953,36236600000,0.000058859,80000,50.8,11,0
Austria,94.2237990261,1.4376925923,0.6804443742,0.9236318186,0,25.9281976409,82620990000,0,0,27.3608118743,13.8735029912,38741900000,26.9932811102,46.2612345846,38221490000,4.94363165254801E-05,70000,52.3,12,1
Austria,92.5577521177,0.6406532867,0.0255041006,0.6940491299,0,26.4151730943,85561440000,0,0,26.7342951589,13.7198422618,39041190000,27.3637576865,46.7037721665,39960420000,0,0,51.9,13,1
Austria,87.5555878537,2.8876003442,0.6612746529,2.9566154168,0,26.4178983111,88010190000,0,0,26.5906382695,13.5876570589,39843080000,27.9240583627,47.5411540414,41841060000,0,0,51.7,14,1
Austria,85.893882478,3.5470018194,1.1429801007,3.6207626453,0,26.827002766,92354240000,0,0,26.3738740396,13.5961501026,41215020000,28.7348769438,48.6221423077,44904610000,0,0,51.7,15,1
Azerbaijan,9.3637750152,27.0504405635,9.9,10.3559838736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Azerbaijan,5.5849439924,10.4660324163,9.4389163424,47.5756972795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Azerbaijan,7.0120951607,0.7686218352,10.2083000111,43.1625163295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Azerbaijan,9.3220737508,11.8083804563,9.2538013263,24.2615916968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
Azerbaijan,9.5297350395,48.9433265158,27.9615380685,9.4636696122,0,0,0,0,0,0,0,0,0,0,0,0,0,46.4,5,0
Azerbaijan,11.715778773,34.3114882277,34.4662093638,14.7285184084,0,0,0,0,0,0,0,0,0,0,0,0,0,42.4,6,0
Azerbaijan,14.4333115806,47.5371131132,25.4632159061,10.6570611275,0,0,0,0,0,0,0,0,0,0,0,0,0,40.9,7,0
Azerbaijan,15.5933837841,7.7959037724,10.5914372944,14.3277436549,0,16.4211753685,6591000000,0.0121377636,800000,12.6478138708,6.9923700804,2502800000,17.6790442886,53.0784402974,3498400000,2.2113965758,437600000,40.9,8,0
Azerbaijan,19.0662149043,8.1331733094,9.3695027842,-5.2747751226,0,14.106708987,5022200000,0.0039823185,200000,17.8122466924,8.3159883134,2593000000,13.1926030747,38.2402134523,1920500000,2.7958289255,407000000,40.9,9,0
Azerbaijan,17.8847973219,24.1995018452,4.7888327098,1.3464998709,0,12.1577769928,5162800000,0.0038738669,200000,13.5532203731,7.1961728619,2695600000,10.1890492232,39.2519563028,2026500000,1.4570868319,289800000,38.9,10,0
Azerbaijan,17.2813836538,3.5949550134,-1.5729976211,35.5877549268,0,12.2247609539,6366900000,0.0031412461,200000,12.0919377234,6.1501705459,2865100000,12.0771662383,44.9449496615,2861600000,1.8114061188,429200000,40,11,0
Azerbaijan,19.8113279271,2.199999415,2.2029390227,2.199998811,0,12.7786393685,6995500000,0.0114359231,800000,13.6250436814,6.3191885704,3080200000,13.5923103123,43.9253806018,3072800000,2.5704541534,581100000,40,12,1
Azerbaijan,25.2116030261,1.4999998672,5.8426732699,10.0000001804,0,13.3883331615,7789600000,0.0089863408,700000,14.8616056047,6.7816547098,3493800000,13.8126411699,41.6863510321,3247200000,2.8448800242,668800000,39.8,13,1
Azerbaijan,30.6380252132,-1.0972972683,2.7972893817,4.1308624474,0,14.2125356483,8387400000,0.0083458521,700000,17.60835864,8.003644865,4145800000,13.9837329313,39.2541192741,3292400000,2.884750154,679200000,39.8,14,1
Azerbaijan,38.5207153025,0,1.0507509824,0,0,15.6031342348,8485000000,0.0129640542,1100000,23.6737853223,9.4677329206,4404200000,17.2933341217,37.9163229228,3217200000,3.0698194445,571100000,39.8,15,1
"Bahamas, The",46.9136782069,5.1944682368,2.6256840584,-3.7762716901,0,9.8595426932,820100000,1.6339470796,13400000,10.2229472539,1.2298513712,94000000,0,0,0,57.4551386623,528300000,0,1,0
"Bahamas, The",45.823968941,0.5212249083,2.704561615,-2.7714507543,0,8.9990947129,799224000,1.6390899172,13100000,11.5026182257,1.255580014,102100000,0,0,0,57.0849819293,506700000,0,2,0
"Bahamas, The",46.1607492145,0.6754979026,-1.2647207707,0.3403686481,0,9.2885190567,823900000,1.4322126472,11800000,9.5771834425,1.0536597277,86300000,0,0,0,58.7060259683,529000000,0,3,0
"Bahamas, The",47.9211598966,11.6971170505,0.8828399298,3.5400934323,0,9.4283341561,853763000,1.5463307733,13202000,12.401756342,1.3963496775,117130000,0,0,0,51.2075115701,483636000,0,4,0
"Bahamas, The",50.3639616925,-2.1401775551,3.3953555973,14.2779492885,0,10.0017079767,983788000,1.5716800774,15462000,16.3188255985,1.9712973594,180285000,0,0,0,54.9575611871,607153000,0,5,0
"Bahamas, The",56.610194497,1.9441340182,2.5168491191,12.2081140938,0,11.2483316531,1143646000,1.1660951029,13336000,26.1249891642,3.6290803762,334525000,0,0,0,58.5770637394,750067000,0,6,0
"Bahamas, The",58.5628262045,-1.4256162958,1.4465446351,-3.6841957111,0,11.3588658868,1206123000,1.1659673184,14063000,29.0942865825,4.0012557512,388734000,0,0,0,44.7714947332,598200000,42.9,7,0
"Bahamas, The",62.1014630439,-2.2011628684,-2.3239669725,-5.8973904941,0,12.121366141,1275895000,1.1502513922,14676000,11.0869400885,1.6435968207,158400000,0,0,0,43.3118593862,618800000,42.9,8,0
"Bahamas, The",66.0792068892,-3.1762432313,-4.1752604007,-12.2087701895,0,11.252068732,1123177000,1.134727652,12745000,28.3920964517,4.056896009,373774000,0,0,0,50.500580339,664826000,42.9,9,0
"Bahamas, The",65.148141398,1.2746279865,1.5387774068,-0.3916354003,0,10.876902779,1098106000,1.2763795116,14016000,28.6461979789,3.9576079862,369882000,0,0,0,49.2941493547,636490000,42.9,10,0
"Bahamas, The",66.0139318501,6.2820570001,0.6128974521,7.4655240491,0,12.8783122899,1296904000,19.5637456589,253723000,15.3469529115,2.3762324857,219792000,0,0,0,50.7630464322,727005000,44.6,11,0
"Bahamas, The",61.8413320274,7.2050924275,3.0866868599,-3.8753737349,0,11.9084464344,1276645000,25.9518503578,331313000,14.6346833609,2.1637413563,208708000,0,0,0,56.0050739104,798699000,44.6,12,1
"Bahamas, The",61.2998231021,8.9173392572,-0.4104286181,-1.4453947382,0,11.4376246754,1215545000,1.1914820101,14483000,13.7338326146,1.905857011,185802000,0,0,0,55.7601646268,754367000,48.5,13,1
"Bahamas, The",59.0309656576,-7.86671818,-0.147988573,12.7495280309,0,11.367262008,1245545000,0.8002119554,9967000,17.8378613333,2.5390621164,258540000,0,0,0,49.6380888775,719449000,41.1,14,1
"Bahamas, The",54.291359616,3.5039130117,1.0449595242,-10.3141135424,0,12.7239639426,1500448000,0.5862249142,8796000,28.1761896151,4.5494569249,478339000,0,0,0,42.6650982434,724313000,33.8,15,1
Bahrain,41.8156260073,-2.4574764578,2.4910335653,-3.1213907364,0,4.1036379239,138500000,0,0,2.4145468998,0,24300000,4.4117647059,32.0577617329,44400000,5.6935612083,57300000,0,1,0
Bahrain,44.3596184908,13.7901874719,3.6141482891,19.1022360168,0,3.5646338948,129100000,0,0,2.5543531247,0,26200000,3.9777712782,31.6034082107,40800000,4.5822365214,47000000,0,2,0
Bahrain,42.1254546354,1.022051482,6.023951196,0.4256995999,0,3.3068107261,137700000,0,0,2.6816911251,0,30700000,3.57267645,29.7022512709,40900000,4.3501048218,49800000,0,3,0
Bahrain,43.9428956356,4.6417555484,6.9809469839,0.9858424772,0,4.2168383634,208500000,0,0,2.4536205865,0,32800000,4.091861161,26.2350119904,54700000,4.2713943746,57100000,0,4,0
Bahrain,43.6843414467,4.7180469472,6.7689397088,8.5877164372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
Bahrain,44.8770462352,1.958064934,6.4685676716,2.6343558026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
Bahrain,53.1180542636,0.4520736827,8.292443822,4.4422954574,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7,7,0
Bahrain,64.2134455468,0.6789144771,6.2451283414,17.7979854096,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7,8,0
Bahrain,71.4372673126,0.3492700562,2.5397724695,-13.1657875685,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7,9,0
Bahrain,67.6972628796,2.6302532554,4.3344070879,17.3058599333,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,10,0
Bahrain,69.5526802218,30.3882195448,1.9838232556,41.3544522287,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,11,0
Bahrain,69.1435718153,20.8076659822,3.7322515213,27.7115356989,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,12,1
Bahrain,69.6304905569,-0.6704438149,5.4165037153,3.0933633296,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,13,1
Bahrain,63.8787679886,-4.0593212283,4.3498423298,-7.3758865248,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,14,1
Bahrain,73.7175433979,-0.9908838684,2.8619678251,-5.5836965485,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,15,1
Bangladesh,24.1795927054,14.9038896481,5.077287776,12.8486289216,0,6.6111602714,192607560000,0.001303168,2510000,24.8291792402,3.123042726,66568780000,11.4690717756,15.9647887134,30749390000,31.0618016199,83278880000,0,1,0
Bangladesh,26.2081249737,-0.1640974639,3.8331239401,-4.8474239345,0,6.6913841907,210297090000,4.75517754430173E-06,10000,25.1876407481,3.2167947412,75228380000,11.7695175775,16.7155094728,35152230000,29.9306965037,89394550000,0,2,0
Bangladesh,26.0386276765,-1.6963855822,4.7395673992,8.5495483416,0,6.9652139038,242612470000,0,0,32.3598576715,4.1774454714,108949240000,11.3057725815,15.689341937,38064300000,25.1306239493,84609840000,0,3,0
Bangladesh,27.9134032883,85.6133121092,5.2395329105,84.7494872546,0,7.0464484182,270086140000,0,0,28.9487754298,3.4703025387,100539870000,12.3261102484,15.8500950845,42808910000,32.5584338295,113076310000,0,4,0
Bangladesh,29.3438304969,43.0012670581,6.5359449405,38.0627867672,0,7.1356700395,304745986000,0,0,27.4981392315,3.3807495262,109990725000,12.3416270498,16.1989618462,49365686000,32.3886474329,129552432000,0,5,0
Bangladesh,31.1657016961,25.4763097823,6.6719049815,18.1904487334,0,7.0433040578,339724591000,0,0,28.6058785435,3.3866184603,125517335000,14.5876470776,18.8411185695,64007913000,30.9152052616,135650236000,0,6,0
Bangladesh,32.0428330536,12.9756030771,7.0585993566,15.9860351351,0,6.9172626686,380310894000,8.88746563226243E-05,338000,28.1825696002,3.3133323181,140969068000,17.2371990747,22.6710258266,86220381000,27.0926738359,135517415000,0,7,0
Bangladesh,34.0421917465,7.0806092883,6.0137897592,-1.9012325192,0,7.6560298828,481320971000,0,0,27.6146160707,3.5209487313,171902957000,18.7442106789,24.2424612743,116684050000,26.5476334512,165260914000,0,8,0
Bangladesh,36.1910375653,0.028504479,5.0451247942,-2.599654976,0,7.4981162628,528671033000,0,0,28.758322278,3.618055778,200555946000,19.262413075,25.4095616394,134332992000,24.3464619817,169788337000,0,9,0
Bangladesh,40.9613226292,0.941532182,5.571802274,0.6864549811,0,7.8346847495,624846429000,0,0,29.7410428009,3.8471140647,240716688000,20.0583157571,25.9819162702,162347076000,24.2953521742,196640607000,0,10,0
Bangladesh,42.470241163,29.339124749,6.4643838805,29.1529647047,0,8.6859247056,795482000000,0.0015713743,12500000,30.9639724587,4.2546225944,304282400000,22.3422918654,27.6005365301,219557300000,24.5558809409,241310200000,0,11,0
Bangladesh,43.0006693739,12.5322586858,6.5214350784,10.5185591685,0,9.0245626899,952275500000,0.0706308206,672600000,29.0913888501,4.2585689202,352579400000,23.2342636383,29.5705076945,281592700000,23.4235997425,283887400000,0,12,1
Bangladesh,41.7947548064,2.451884337,6.0136103654,1.2181515469,0,8.9624133156,1074524500000,0.0278355682,299100000,28.5948509647,4.2101359298,402282200000,24.4541788287,32.016934002,344029800000,20.5656117024,289324100000,35.4,13,1
Bangladesh,43.7361238705,3.2011492733,6.061059359,1.1683238657,0,8.6353777373,1160313600000,0.0028871505,33500000,28.2187092027,3.9898905694,428603900000,24.9060827883,32.6023585348,378289600000,20.4469220851,310561000000,35.4,14,1
Bangladesh,44.4069718063,-2.8299901668,6.5526527963,3.2027051817,0,8.4983488282,1288181670000,0.0030352862,39100000,31.2852208869,3.8856383258,474400070000,26.8553575837,31.6125364523,407226900000,23.7259192945,359773000000,34.4,15,1
Barbados,58.0666581105,0,-2.3773698465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Barbados,59.2469554518,0,0.8014796547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Barbados,61.1572285754,0,2.1610601427,0,0,24.7396827336,1620375000,0.0646763866,1048000,40.742880907,13.2645906079,744568000,33.0911966205,37.3206819409,604735000,9.1176921225,166624000,0,3,0
Barbados,65.931324427,0,1.4069048094,0,0,25.2621395137,1775600000,0.0394232935,700000,44.355815832,14.5024181701,878600000,30.114095315,33.5942779905,596500000,9.9101373183,196300000,0,4,0
Barbados,71.3119082442,0,3.975204172,0,0,26.2010494445,2042267000,0,0,45.8618858066,14.7758106316,980641000,33.7585674823,35.3451336187,721842000,9.4669547349,202427000,0,5,0
Barbados,74.4026711264,0,5.6685908962,0,0,25.5328809688,2132761547.32,0,0,44.4510228938,13.357575439,988380437.03,36.7828538587,38.3482456957,817876638.27,8.1300582355,180774029.23,0,6,0
Barbados,71.3359760209,0,1.7642844349,0,0,25.9694778854,2426717861,0,0,43.0330610828,13.4435576793,1090205310,36.9566863128,38.5815605533,936265621,8.5696284372,217104110,0,7,0
Barbados,75.6649858035,0,0.1232068996,0,0,25.4447397846,2433534913,0,0,41.9552208327,13.1215412274,1100267475,34.2185427199,36.8753535117,897374602,8.3887734919,219993947,0,8,0
Barbados,82.5288377472,0,-3.9729278369,0,0,24.6349432918,2207266284,0,0,39.6081719237,12.5336669833,1002793628,32.2615299041,37.0047092605,816792471,7.3277755653,185523499,0,9,0
Barbados,0,0,0.2654462243,0,0,24.713476048,2238991503,0,0,44.6875815316,13.609156616,1077151137,31.6421479533,34.0646008249,762703518,8.3927958441,202300265,0,10,0
Barbados,0,0,0.6572941391,0,0,25.9340628849,2417521474,0,0,49.4274095664,15.9401931808,1284253544,29.7225252066,31.9446611873,772269044,7.7374407516,201038974,35,11,0
Barbados,84.7184400974,0,0.2811536369,0,0,24.2275940168,2256243148,0,0,47.1640103362,14.2176892684,1144666163,30.7486638498,33.0756560817,746267224,8.363241307,202975092,34.7,12,1
Barbados,84.5002676314,0,0.0090440445,0,0,23.3937933442,2158077436,0,0,49.7761991862,14.278881598,1151577522,27.6319204232,29.622076082,639267340,8.429354062,195013979,34.6,13,1
Barbados,83.5642444654,0,0.0180864532,0,0,23.9660927013,2208882866,0,0,44.3604876631,13.3205850995,1063462232,28.9090095639,31.3751842919,693041070,9.4009030689,225369600,34.6,14,1
Barbados,85.3549189403,0,0.904159132,0,0,26.11659204,2394447508,0,0,48.3565263212,15.2147199688,1226930233,29.6610373642,31.430101787,752577289,9.1502177247,232164707,34.7,15,1
Belarus,8.2291676886,13.0920162289,4.7253059939,12.7768863771,0,15.7546642443,270558000,0,0,36.448294266,13.5123948146,178242000,9.5827019776,17.3205005951,46862000,6.1346306032,30000000,0,1,0
Belarus,9.0779450263,8.405623702,5.04526748,10.2049529967,0,14.2010383231,371191000,0,0,36.0723921832,12.6581901963,251079000,6.5681381296,12.3163007724,45717000,7.5223908902,52359000,0,2,0
Belarus,11.7458722515,8.5927152161,7.0431925587,13.4004904889,0,17.6881219096,646762640,3.8667972535,25009000,34.4374562769,13.3223953647,370189400,6.3987779432,10.6351844936,68784400,8.9041327629,95716000,0,3,0
Belarus,13.9534883721,13.5005336608,11.4497431054,19.3506143547,0,18.3713469009,918416700,3.1369420874,28810200,34.5647834182,14.1622278803,543991000,7.3280459353,12.5575895996,115331000,6.9561570238,109478100,0,4,0
Belarus,15.8987998543,-2.6999799939,9.4000015236,-1.1002223414,0,20.1496562779,1311079700,3.7408404691,49045400,33.5800688065,14.6421707112,738047400,7.9919025363,13.3974997859,175651900,7.6540668812,168226700,137.2,5,0
Belarus,20.1850738643,8.1724651526,9.9999948125,21.5882540117,0,22.2230966228,1761558200,3.4413339281,60621100,38.3240369193,18.2447417471,1128617900,6.3412880991,10.6012279356,186746800,7.024729376,206873700,137.2,6,0
Belarus,24.8038771043,5.6005770084,8.6000065362,7.3258117463,0,23.7266987289,2305411800,19.1740625254,442041100,34.1932802114,16.8725196292,1270861800,6.1450903289,9.9068895197,228394600,16.9002858368,628133000,120.8,7,0
Belarus,28.6341928704,2.1000958011,10.1999994395,16.5002302337,0,25.3533892056,3290636667.7,24.7342651952,813914800,30.1744941665,15.2773423461,1523146448.7,7.0103050137,10.7537180411,353865789,21.0241347135,1061255110,117.4,8,0
Belarus,35.935630401,-7.8322400686,0.19999531,-9.1225767049,0,18.6294706291,2647085700,21.2959028867,563720800,28.8359359233,12.5607254656,1397172200,5.9469315971,10.8853105889,288143500,16.4481143807,796951700,99.9,9,0
Belarus,41.7586243794,7.6691954852,7.7982668227,12.2253955128,0,15.9200876243,2782247049.51,5.9503973211,165554753.9,32.3107528785,12.0385006829,1670181857.69,6.8393102402,12.7067152567,353532210.32,11.1744632238,577621506.25,80.8,10,0
Belarus,37.9586183665,30.4001066555,5.3787074498,18.5000033784,0,14.5090725642,4457840000,15.9841986253,712550000,28.936460404,10.1231987198,2495000000,3.2699939924,6.3248120166,281950000,17.5670409657,1514690000,63,11,0
Belarus,21.7775564368,11.1999875624,1.6871355364,10.9000409256,0,14.6629750334,8029690000,13.685584375,1098910000,28.9907310754,10.5796880949,4610280000,3.453271792,6.8391183221,549160000,16.0193930552,2547500000,54.3,12,1
Belarus,22.9262025217,-14.6000008325,1.0034708409,-4.199995987,0,13.3549628479,8957020000,10.6325652952,952361000,31.1192611973,10.9905439766,5994690000,2.7236965053,5.8577741258,524682000,12.1096264457,2332750000,50.5,13,1
Belarus,23.6326621102,4.5660586677,1.7263848542,2.0070266911,0,12.6977245264,10231733730,6.6857916562,684072400,32.3505333023,11.5309492238,7529064110,2.8290693632,6.4350795024,658420200,8.34062245,1941145160,50.3,14,1
